,Datetime,Tweet Id,Text,Username
216,2021-01-19 10:42:37+00:00,1351480173938450434,"@PaytmBank  @paytmbankcare  @Paytmcare @Paytm  sir  my paytm number 6006685569 
And my paytm bank limit imposed after I submitted all my docoment no response from the paytm care 
The customer care serivce of paytm is worst after more than 72 hours no replay from paytm care",Mani32999764
217,2021-01-10 12:28:34+00:00,1348245344908238849,"Paytm don't care about their customers.
Highly disappointed with the services.
Booking ID - 10243115755, Paytm Care (Reference No.: 180449769).
Waited for call back for entire day. 
#Paytm #TRAI #NCH",veer_patial
218,2021-01-08 01:22:07+00:00,1347352852461617153,"@PaytmMall not able to cobtact customer care executive, all based in IVR not even option to get in touch with executive. Want to cancel my paytm order id: 12529823325 as I have changed the model of appliance, no cancelation option in app as well as on website",jagdeep_garg
219,2021-01-05 17:53:27+00:00,1346515166792445959,"@Paytm WORST SERVICE AS A TRAVEL AGENT DON'T CARE ABOUT CUSTOMER MONEY.

From Last six months i am following up with paytm for refund of flight cancel against booking ID 104818680470 during lockdown but till date no response.

Airline has not received any refund request.",AmitMod92575154
220,2021-01-04 14:10:40+00:00,1346096715233853441,@Paytm Sir I ordered from ajio on 31 December and payment debit from my paytm postpaid 31 Dec8:44 PMAJIO Txn. ID 11120201231205049437- Rs 2351.70 but ordere not complit and I have not receive my refund till I call on customer care no. Of ajio they tell me that payment not receive,raikanarayan111
221,2021-01-04 14:07:04+00:00,1346095806512734208,@Paytmcare Sir I ordered from ajio on 31 December and payment debit from my paytm postpaid 31 Dec8:44 PMAJIO Txn. ID 11120201231205049437- Rs 2351.70 but ordere not complit and I have not receive my refund till I call on customer care no. Of ajio they tell me that payment not receive,raikanarayan111
222,2021-01-04 10:56:51+00:00,1346047938456219648,@Paytm  ordered cashews and the quality was worst. No way to contact customer care. Anybody can fall ill after consuming order no.12469126673,vivekburva2020
223,2021-01-01 08:08:34+00:00,1344918426867777537,"@ICICIBank,@HDFC_Bank,@RBLBankCares,@AxisBank,@rblbank,@timesofindia,@YESBANK
  I am Amit Kumar and my credit card no .4375518859356008
1 years ago I was blocked my card due to 170 RS froud by paytm I was just complaint in ICICI customer care regarding this issue he told me this",Amitkum85149928
224,2020-12-29 13:09:40+00:00,1343907034656169985,"Shame on @PaytmTravelCare 
Till now 11 months No reply, no take care from customers,
No use for contact Paytm
Why should I wait for 11 months for my money
About my booking 10270825110
Fake flight bookings
@PaytmTravel @Paytm @PaytmCybercell @Paytmcare",Pavan10418205
225,2020-12-23 05:56:02+00:00,1341623580535091202,"@Safexpress @XpressBees_IN @Paytm @realmemobiles @makeinindia @amazonIN @agarwalpacker @DRSAgarwal @RameshAgarwalJi @Vivo_India @SamsungIndia @AdidasIndia_ @ficci_india @ICICIBank @HDFC_Bank @HDFCLIFE @HDFCBank_Cares Order no.60014 ( G- Sport Special Edition Combo of 2 watch, website contactwatchesclub) &amp;  Shipping ID 1386418346897.  4/7/20 onward at 1:28 pm,I wrote 12 request mails to customer care. But till date  I m not getting any postive response they are just kicking me here &amp;  there",sushilsharma963
226,2020-12-21 10:55:18+00:00,1340974118460477441,@SUNDIRECTIndia @vijaytelevision @Paytm @GooglePay Hi guys thank you for calling.. I have sent the transaction details to the customer care gmail id from my gmail id abineshlibra@gmail.com . I hope you guys resolve and refund as soon as possible.. For any info contact 9061684707.,Pakkudu4
227,2020-12-16 09:51:09+00:00,1339146034799407105,@Paytm What is the paytm customer care email id ? I am not able to update adhar card with Paytm wallet please help me my Paytm number is 9910426822,navedhasan786
228,2020-12-16 09:50:29+00:00,1339145866813329408,What is the paytm customer care email id ? I am not able to update adhar card with Paytm wallet please help me my Paytm number is 9910426822 https://t.co/MuCo96cH3s,navedhasan786
229,2020-12-07 06:01:30+00:00,1335826752153653249,"@PaytmMall Your customer care service is very poor and frustrating. I have been trying to #cancel order on paytm mall, but there is no such option.
When I try to contact you, you play that irritating long pre-recorded useless message. Order ID is 12333330113. Kindly solve it ASAP",IamRajanSah
230,2020-12-07 06:00:50+00:00,1335826584855441410,"@Paytmcare Your customer care service is very poor and frustrating. I have been trying to #cancel order on paytm mall, but there is no such option. When I try to contact you, you play that irritating long pre-recorded useless message. Order ID is 12333330113. Kindly solve it ASAP",IamRajanSah
231,2020-12-07 05:54:51+00:00,1335825078852878337,"@Paytm Your customer care service is very poor and frustrating. I have been trying to #cancel order on paytm mall,. but there is no such option..
When I try to contact you, you play that irritating long pre-recorded useless message..
Order ID is 12333330113

Kindly solve it ASAP",IamRajanSah
232,2020-11-19 08:02:41+00:00,1329334264299626499,@Paytmcare @Paytm Dear Customer Your PayT'M (Document Has Expire Today).Your Service Will Block Within 24 HRS Call Us 9144410479 Immediately Thank you. Is this legit ? Please take care of it if ts fraud.,lohithchalam
233,2020-11-15 22:48:02+00:00,1328107519848423424,"@PaytmTravel
I have been enquiring on the possibilities to use the open flight ticket. I have been calling on the paytm customer care  and writing emails back to back with no revert for my queries from Nov 5th. Paytm Query reference no-175618077, 176187999
Booking id -10324844719",vmlrx27
234,2020-11-15 22:41:21+00:00,1328105838641352704,"@Paytmcare 
I have been enquiring on the possibilities to use the open flight ticket. I have been calling on the paytm customer care  and writing emails back to back with no revert for my queries from Nov 5th. Paytm Query reference no-175618077, 176187999
Booking id - 10324844719",vmlrx27
235,2020-11-05 19:24:43+00:00,1324432474487754752,". @Paytm @Paytmcare my UPI reference ID is 031150218322 for a txn worth INR 5200.
The app says txn was a failure but the money has been deducted and the recipient also hasnt received it yet.
Can you please tell me what's happening here? No customer care service whatsoever!",Patra_fied
236,2020-11-01 09:03:25+00:00,1322826568574496770,"@Paytmcare @Paytm Hi team 
I have booked tickets from Chennai to Tokyo for 28th Mar 2020
Details as below : 
PNR : WHMTWP
Paytm Booking ID: 10567152635
I have been waiting for refund for past 6 months... Made really 60 times calls to the customer care. But no proper response.....",vijayiafp
237,2020-10-30 05:24:13+00:00,1322046629998784512,"@Paytm Suno? 
Help kyun nahi karte? 

I am not able to reset my UPI since 1234984589392 months. I have had conversation with your customer care executive but bleh nothing really helped. And I still cannot use PAYTM. 

Can you resolve my 19696949494 month old problem? 

HOPAEGA?",weeeettt
238,2020-10-21 13:36:26+00:00,1318909010800570369,"@TikonaTIL I have booked tikona broadband online on 12.10.2020 but it not installed till date and customer care representative are not supportive. I have paid ₹ 1000 on line by Paytm . Pls refund my money . I am sending details.
SRF No. 30000007775026
Order receipt no: 3778580",lalit2alpha
239,2020-10-12 17:52:35+00:00,1315711982075404288,"@Paytm Hello,I  booked ticket from Delhi to Bhubaneswar to &amp; fro. Date of travel was 24 mar 2020 &amp; 27 mar 2020 respectively. We all know that the ticket was cancelled due to Corona pandemic. Kindly refund my amount. My efforts of trying customer care went in vain
Harsh
9999964525",harsh_vasishtha
240,2020-10-12 14:46:25+00:00,1315665128113672192,"@nadirstuff Hi Customer, Thank you for reaching out! As per our records, the resolution has already been provided to you on 02/10/20 against your booking id 10583903657. Please check your inbox with subject line - Regarding your query with Paytm Care Reference No.: 161455630.",PaytmTravelCare
241,2020-10-03 03:15:36+00:00,1312229791072837632,"Paytm team support requested for a travel refund ,bus operators in last minute cancled.irresponsible paytm customer care staff for support! 
Case#171781084 _Order ID-11583209513
Paym at its heights disrespect  customers &amp; hides behnd COVID for a month to reslve an issue  Shameful",ModugaSangeetha
242,2020-09-30 02:18:59+00:00,1311128375969234946,"My Jio no --9870948282 is not working I successfully recharged with 149 plan through Paytm yesterday but even than it is not working.
Kindly help and activate it urgently if you really care for your old and senior citizen customers.",M385338743
243,2020-09-28 04:50:06+00:00,1310441632722903042,"@VodafoneIN @Paytm Can you help on rechange status? ""If you have queries regarding your Recharge, please contact Vi customer care with Operator Ref No. ONR2009272105150207""",sanjay624
244,2020-09-23 08:35:07+00:00,1308686321376833538,@Paytm Kindly tell me whom do i talk regarding an account on PAYTM.. CUSTOMER CARE NUMBER HAS NO FACILITY TO TALK TO AN AGENT. KINDLY HELP ME 9041555551,dosanj_rishi
245,2020-09-22 13:54:31+00:00,1308404310661832708,"@el3szn Hi Customer, Thank you for reaching out! As per our records, the resolution has already been provided to you on 22/09/20 against your booking id 10256737139. Please check your inbox with subject line - Regarding your query with Paytm Care Reference No.: 162576771.",PaytmTravelCare
246,2020-09-15 11:35:52+00:00,1305832705628622849,"@Jenisz91 Hi Customer, Thank you for reaching out! As per our records, the resolution has already been provided to you on 08/09/2020 against your booking id 10640322759. Please check your inbox with subject line - Regarding your query with Paytm Care Reference No.: 162430907.",PaytmTravelCare
247,2020-09-15 05:54:16+00:00,1305746738901258243,"@Paytm I have received this message 5 times in last 6 days. Pls look into. 

Dear Customer
Your iPAT'YM KYC Has been
expired Today Please call Customer care no 7908432923 immediately Your iPAT'YM
Account blocked within 24hrs.Thank YOU",Anshu_Pattnayak
248,2020-09-13 12:08:41+00:00,1305116186191908866,"@Paytm Dear PayT'M customer your documents has been suspended. To Verified call 8250134541 immediately. Your account will be blocked within 24 hours. 

When Called to verify, guy said he is fm cust care Dilli Nodia used abusive language disconnected the call. Making people pay?",tekgan
249,2020-09-09 09:30:46+00:00,1303626896236716032,"@DishTV_India I hv paid 2,499 dt 05-SEP-20 Ref TXN: PAYTM 20200905112906819400 for DishSMRT HUB by Dishtv portal but yet not received any box or any confirmation. I hv also called ur customer care executive 4-5 time but they are also not replied about my money. plz resolve it.",rajeshroy2004
250,2020-09-04 13:17:00+00:00,1301871887463583744,@JioMart I am totally unhappy with the service of Jiomart. On 3rd Sep I have made an order in Jiomart &amp; make payment through Paytm. In paytm app Payment was successful but in Jiomart it showing decline. My order no is 15990944809006558A. Jiomart customer care not respond on query,sandeepsmart567
251,2020-08-18 06:24:17+00:00,1295607430370308097,@Flipkart @flipkartsupport I placed an order on 14th August through order number OD119427094320514000. The order could not be placed but the amount was deducted from my account. I paid through @Paytm. I spoke to customer care but she was not helpful. Pl assist to initiate refund.,SiddhantSarang
252,2020-08-16 07:52:55+00:00,1294904962028208130,"I placed order number 15974769949290274A on jiomart yesterday. Payment done via paytm but order declined.
No one picking up call on customer care number.
Please either process refund or accept my order.
@JioMart_Support @JioMart @reliancejio 
@Paytm 
#JioMart #Jio #Paytm",aamir0731
253,2020-08-05 08:00:00+00:00,1290920475388833793,"@Paytm @Paytmcare @PaytmMall @paytmmallcare @vijayshekhar you need check how data is being leaked. NO CARE about customer privacy. Got call from 7044902371 informing date of order, exact item, name, address details &amp; even payment CREDIT CARD. Tries to offer free Tata car of 12L !",VinaySkRao
254,2020-07-30 10:18:35+00:00,1288781027389964290,@KingerPriyanka @Paytm We are sorry for the inconvenience. Please call our customer care 1800222244/18002082244 and lodge a complaint.,UnionBankTweets
255,2020-07-29 04:24:42+00:00,1288329581284298752,"@Paytm @PaytmBank I have joke on this, i haven’t received payment in PayTmBank which has been Transferred by my client at 12:29 pm on 29/06/2020 via QR Code! Ref no. Is 20200721258080017. Tried to call customer care 3 but Gave me Chocolates only till now!",ManojSheladia
256,2020-07-27 12:31:49+00:00,1287727390907682816,"@PMilanudyog Hey! Thank for writing in. Yes, you can pay via Paytm. Flat 10% off upto INR 999 on a Minimum Transaction Value of Rs 999 on selected Styles. Refer T&amp;C here - https://t.co/zyKRFwSoI7. Please contact Myntra’s customer care - 08061561999 for any queries in relation to this Offer.",SonyLIV
